Text,hashtag,Translated Text
uninstall then install?,[],Uninstall then install?
tak jgak. bhahaha,[],No. Bhahaha
hai hai,[],Hi hi
puyyoohhh,[],Puyyoohhh
"segelintir penyokong looserfool ni membahan org bukan main, kena bahan koyak sampai ajak bertumbuk.bodoh piang.",[],"a handful of looserfool supporters nu make people not playing, hit by torn material until invited to collide. Stupid Piang."
siapa lastik? hahaha.baiklah selamat malam jgak sifatin.,[],"Who is Lastics? Hahaha. Good night, don't nature."
"nasib baik kata kekuatan kamehameha,kalau kekuatan kuasa bulan,tak tau la nak kata apa. segan la, sbb tak pernah jmpa.",[],"Good fortune said Kamehameha's power, if the power of the moon's power, do not know what the word said. reluctantly la, as well as not."
"yeke,serius? tp kite ni banyak beli bundle bju one piece je. hahaha.",[],"Yeke, seriously? But I have a lot of buying a bundle bju one piece je. ha ha ha."
segan.,[],disinclined.
"emm,kalau kita lg la tak pandang rasanya,dah la spesis semua bundle kecuali yg dalam. mana nk pandang.",[],"Emm, if we are not indiscriminate, it's specifically all the bundles except the deep ones. where nk view."
"jom, bila?",[],"Jom, if?"
"bertabahlah,kdg promoter ni ingt kedai tu dorng punya atau malas nk serve org yg biasa sbb anggap peluang org tu nk beli rendah so dorng tak dpt komisyen.mindset entah pape.",[],"Toward, kdg promoter, Ingt, the shop has dorng or lazy nk serving org, which is common, consider the opportunity for people to buy low so you don't get a commission. Mindset whether pape."
yeke.jom karok.,[],Yeke.jom Karok.
maki jela promoter jenis mcm tu.grrr..,[],Maki Jela Promoter Type Mcm Tu.grrr ..
still feveret smpai skrng.sbb mmg kaki karok walau sedar suara sumbang. hahaha,[],Still Feveret until now. ha ha ha
yg dpt peluang banyak tu dorng.. pastu kau ternganga.. hahahahahaha..,[],who can get a lot of opportunities ... you must be open .. hahahahahaha ..
marah betul,[],very angry
sbb musim panas. hahaha.,[],as follows. ha ha ha.
kau di paksa lupakan akudengan rela kau menurutku terpaksa lepaskan muwalau sayang ku bertaut,[],You are forced to forget about you with willing you to be forced to let go
nyanyi,[],sing
"hina sangatkah aku,pada pandangan keluargamu.hingga sewenang tohmahan dilemparkan.engkau hanya bisu melihat aku,yang bermatian seorang menepis hinaan.",[],"Hina is very me, in the view of your family. Until arbitrarily, I was thrown."
sila tido.,[],Sila Tido.
bhahahahahahahahaaha... sila restart modem atau tukar password,[],Bhahahahahahahahaha ... please restart the modem or exchange passwords
ooo begitu..,[],oo I see..
taktau gam ape.. emm,[],taktau gam ape .. emm
aamiinn,[],Aamiinn
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam,[],Assalamualaikum and good morning TwitterJaya residents all nature
bertabahlah.kena menahan nafsu nk membeli la gitu.,[],Toward.
"jgn plan, wajib pi. best cite captain marvel tu. hehe",[],"Don't plan, mandatory pi. Best Cite Captain Marvel. haha"
wayang.. tgok captain marvel. haha,[],Wayang .. Tgok Captain Marvel. ha ha
punce mata sebelah buta cannot brain. hahaha,[],Punce the blind eye cannot brain. ha ha ha
saya kena mcm tu la cikgu.. mungkin ye rasanya.. penuh org online sbb main game tu.,[],I got a mcm la la cikgu .. maybe it feels ... full of people online just playing the game.
punca kenapa mata nick fury buta sebelah?puncanya mmg kelakar.,[],Punca why is Nick Fury's blind eyes next door? The top is the joke.
"sudah selesai,saya nyahpasang dan pasang semula applikasi mu. terima kasih atas maklum balas yg di beri.",[],"It's finished, I installed and put your application initially. Thank you for knowing the reply that was given."
hai adakah apps maybanku sedang mengalami masalah? kerana dah banyak kali cuba log in tetapi tidak berhasil,[],"Hi, are my Mayban apps have problems? Because there have been many times, log in but it doesn't work"
hi hi hi jgak,[],hi hi hi no
rugi.. tak pelik pun mkan landak. hahaha.,[],loss .. not even complicated still hedgehog. ha ha ha.
kikiki.. nampak mcm tak redho je tu?,[],kikiki .. looks mcm not redho je tu?
hye.,[],Hye.
ngerinya.,[],Ngery.
hahaahahahhaha. marah betul ni.,[],Hahaahahahahaha. very angry.
try la mkan.. aku pun last mkan mse umur berapa thun nth tak ingt. haha. tp sedap.,[],Try la Mkan .. I was too last mse how old how old the thun did not want. ha ha. but delicious.
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam,[],Assalamualaikum and good morning TwitterJaya residents all nature
pale bana.. duri dia di buang dulu la dol.,[],Pale Bana .. Duri he was discarded first La Dol.
tak pernah makan ea?? ko mesti bayang mkan ade duri kan??kah kah kah kah.,[],"Never eat ea ?? how come you have to be a shadow, right? Is it ??"
ehem.,[],Ehem.
ooo.. begitu..kalau tu normal la.. ingtkan dah keluar tapi tak boleh naik. hehe,[],"Ooo .. I see ... if it's normal, la ... remember it has come out but can't go up. haha"
kena berani kan jgak.. bahaya gigi bongsu kalau dah sakit.. merana bila dah berlubang nnt.. boleh busuk mulut,[],"I got brave, right ... the danger of bongsu teeth if it hurt"
cabut la,[],Unplug la
innalillahiwainnailaihirojiun.,[],INNALILLAHIWAINNAAHIHIROJIUN.
okay la aku sibuk..yela..emm..,[],okay la I'm busy..hela..emm ..
nak pergi bercuti silakan.tapi jangan kedarah pergi minta duit mak pak korang.usaha sendiri.melainkan mmg mak pak korang jenis hambur duit kt korang.,[],"Son go to go to Tole, please. But don't go to the way to go asking for money, sir, my own business."
"bertweet tak pakai akal, kena kecam lock akaun, pastu menganjing.. kah kah.. lawak.",[],"Bertweet does not use reason, hit by a lock akaun, it must be promised .. Kah ... comedy."
saye nak jgak.,[],"Saye, son, don't."
ade je. sama jgak dengan lelakim. ade je..,[],Ade Je. the same as the lighter. Ade je ..
wujud jenis perempuan mcm ni.memaksa.nk oncall/whatsapp jam..ingt lelaki ni takde kerja lain ke ape.. masa utk diri pun takde dibuatnya.,[],manifestation of mcm women ni.men forced.
bodohnya. kau tu pun parti politik bebal.. kau bukan anutan agama.,[],Stupid. You are also the political part of the political ... you are not a religious teacher.
"jalan ade jalan, pastu dari lane hujung pi lane hujung trus.. yg ddok lane tengah kesian.",[],"Jalan Ade Jalan, surely from Lane Hujung Pi Lane Hujung then ... the one who ddok lane was in the middle of a lot."
"ruski ni mkanan harian masa study fulu.. hahahaha.. not bad.ade dua tak silap satu tak berapa pedas, ade satu lagi pedas.",[],"Ruski ni manhang daily study of Fulu .. hahahaha .. not bad.ade two not one spicy one, ade one more spicy."
bwahahahaha..,[],bwahahahaha ..
mne boleh.. ade dalam terms tak??bhahahaha,[],mne may .. ade in terms of not ?? Bhahahaha
ala.. ckp jela rse butter.. bhahaha.,[],ala .. ckp jela ill butter .. Bhahaha.
buttery tu ape? battery??,[],What's the buttery? Battery ??
ape tu?,[],What?
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam,[],Assalamualaikum and good morning TwitterJaya residents all nature
"kalah kan? kalau korang berterusam mcm ni,tak amik iktibar.. next pru korang semua pun bye.",[],"lose right? If you are commercialized, this isn't, it's not AMIK IKTIBAR ... Next PRU Korang is all bye."
"sexual harassment celah mananya kalau sendiri up gambar kt ig, ig story ape semua.",[],"Sexual harassment is the gap if it alone is up to the image of KT IG, IG Story Ape all."
ilmu,[],knowledge
ade sesuatu yg berlaku mungkin menyebabkan lelaki berubah hati. emm..,[],Ade something that applies might cause a man to change his heart. emm ..
aigoo.. mnta jauh la dengan lelaki mcm tu.. emm.. emm..,[],aigoo .. it's far away with the man mcm ... um ... um ...
omaigad,[],Omaigad
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam,[],Assalamualaikum and good morning TwitterJaya residents all nature
payday bradar.. biase ah tu. haha.,[],Payday Bradar ... Biase ah. ha ha.
sbb ramai sgt bwak perangai fb ke twitter.. bosan dh twitter ni.. belum lg jenis tweet kengkonon pemes yg beracah.,[],as busy as that fb's temperament to Twitter ... bored dh twitter ... not yet the type of tweet kengkonon pemes that are chopped.
mmg tau pun walau tak pernah serumah. hahaha,[],You know even though it's never home. ha ha ha
hahahha.. syam,[],Hahahha .. Syam
pagi.,[],morning.
aamiinn,[],Aamiinn
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam,[],Assalamualaikum and good morning TwitterJaya residents all nature
kemana lepas ni man?,[],Where did this come off man?
contoh?,[],example?
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam,[],Assalamualaikum and good morning TwitterJaya residents all nature
bhahaha.. ade tu.. insyaallah.,[],Bhahaha .. Ade tu .. God willing.
alololo.. good luck ye..cepat kurus. mantapkan mana yg ptot. nnt ramai melekat.,[],alololo .. good luck ye ... fast thin. Establish which one is ptot. NNT is crowded.
yela tu. hihi.,[],Yela. Hihi.
kenapakah?,[],Why?
gigih.. fuhh..,[],persistent .. fuhh ..
hahahaha... tu la pasal.. adehh,[],hahahaha ... tu la article .. adehh
kikikiki..,[],Kikikiki ..
"aah kalau satu dua lima ada clutch. eh.. takla mne ade nak tinggalkan, taknak la jadi alip ajis, jadi alip satar okay jgak.",[],"Aah, if one or two, there is a clutch. Eh .. Takla Mne ade, I will leave it, I don't have to be Alip Ajis, so Alip Satar is okay."
mana ade clutch. takde. wekk.nak lelaju jgak. haha,[],Where is Ade Clutch. Takde. wekk.nak lelaju or not. ha ha
"xla, sye tak minat motor satu dua lima tu. saya pakai elsee je.",[],"Xla, Sye is not interested in motorbike one two five. I use Elsee Je."
"ooo,psal tu dun wurry, acanul baik,dia tak vromm vromm.dye preng pengpengpengpeng je.sbb tak pakai superbike nk bunyi vromm vromm",[],"ooo, psal tu dun wurry, good acanul, he is not vromm vromm.ye prengpengpengpeng pe.sbb does not use superbike nk sound vromm vromm"
har har har..,[],Har Har ..
bhahahaha,[],Bhahahaha
pasang jela yg clear. mana tau kt traffic light terserempak dengan acanul ni kan.,[],Install clear jela. How do you know that KT Traffic Light is stuck with this acanul right?
"ah.. tak percye.. tipu ini semua, dusta dush dush. hahahahaha",[],"Ah .. Tak Percye .. This trick is all, lies dush dush. Hahahahaha"
"jgn la pkai visor gelap.. pkai yg warna biru ke, kuning ke, pelangi ke. gelap mmg la tak berapa nk bgus.",[],"Don't do the visor dark ... PKAI is blue to, yellow to, rainbow to. Dark mmg la, not how much it is."
sesurpris!!,[],SESSURPRIS !!
yela tu schoolmate..,[],Yela tu schoolmate ..
bukan la alif syukri,[],Not La Alif Syukri
"yela. suka lah,silalah.",[],"Yela. Like it, Silalah."
"dengan ini takhta gelaran phone baling anjing yang di sandar oleh nokia , ini telah dirampas dengan penuh bergaya oleh energizer power max pk",[],"With this the throne of the dog propeller phone that was leaned by Nokia, this has been deprived in full by Energizer Power Max PK"
"pembetulan, sengaja di bakar.. bhahahaha",[],"Correction, deliberately burn .. Bhahahaha"
suka ea.. ooo..,[],like ea .. ooo ..
pesal pulak otak akum. lol.,[],Pesal Pulak Brain Akum. LOL.
"aliff tu suami bella, tapi aliff curang, aliff tu alif mende nth penyanyo singapore tu.. kah kah",[],"Aliff is Bella's husband, but Aliff cheats, Aliff is Alif, you can do the Singapore, right?"
kena la meramaikan..bhahahahahaha,[],I got to enliven..bhahahahahahaha
"lagu hakiyem ruseli lagi annoying, dengan org skali annoying.. hri sakit mata, hari pkai spek mata bewarna, mcm beruk",[],"The song Hakiyem Ruseli is again Annoying, with org skali annoying .. Hri hurts eye, the day of the eye specs in color, mcm beruk"
baca ruangan reply..,[],Read the Reply Room ..
daripada kau anti santesh.. baik anti haqieyem ruseli tu.. bhahahahha,[],rather than you anti -santesh .. good anti -haqieyem ruseli tu .. Bhahahahha
"ptotla time lunch laju je tembikai habis, biasa tak pun.",[],"Ptotla Time Lunch The speed of the jewel is used up, normally not."
"same jela dengan tm ni.cuba kalau rakyat marhaen, asyik suruh restart modem,cuba vip.. fuhh terus bg arahan hantar technician. hahaha",[],"Same Jela with TM ni.cuba if the people of Marhaen, fun to tell the modem restart, try vip ... fuhh keep on the direction of the technician. ha ha ha"
bertukarlah kepada selain maxis.,[],Exchange to other than Maxis.
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam,[],Assalamualaikum and good morning TwitterJaya residents all nature
aku jarakkan sbb aku kidal mmber sebelah kanan.,[],I tail me as I am left -handed on the right.
auucchhhh,[],Auucchhhh
no wonder la.. penjilat haqiem rusly rupenye. bhahahaaahaha.. sampah.,[],No Wonder La ... Haqiem Rusly Rupene Prayer. Bhahahaaaahaha .. Trash.
mmg bebal pun budak tu.. same je dengan yg minat.. lg double triple bebal..,[],mmg is even a slave ... same je with the interest ... lg double triple beating ...
nami dengan sanji la tu.. lol. ingt fan made nk ikut sgt ke rambut pendek ke ape ke. haha,[],Nami with Sanji La Tu ... LOL. Ingt Fan Made NK followed the short hair to Ape to. ha ha
tumbuk je.. dorng tak kenal lagi siapa ko. kah kah kah.,[],Mash je .. Dorng does not know who anymore. Are you?
"ala, itu ayat perli je.. yela memanjang dengan spek mata hitam entah pape je sebelum ni.tak perlu tgok pun, tak penting.",[],"Ala, that's the verse of Perli Je ... Yela extends with black eye specs whether pape je before."
amik kalkulator tekan then tnjuk. haha..nak menafikan lagi trus tendang je dr list. hahaha,[],AMIK CALCULATOR Press then TNJUK. Haha..bakan deny again then kick from the list. ha ha ha
"pale butuh tu style. tu tak hormat org namanya. org lain pakai jgak spek mata dorng jgak. tp reti je buka dan simpan dalam situasi tertentu.. tu bukan style, tu bodoh tak boleh bwak bincang namanya.",[],"Pale needs tu style. Tu not respectful org. Other people use dorny specs. but reti je open and store in certain situations ... it's not a style, you can't talk about the name."
sabar anak muda. sabar.. org tak tau atau lupa math rules mmg begitu. haha,[],Patience young people. Patience .. org don't know or forget math rules like that. ha ha
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam.,[],Assalamualaikum and good morning TwitterJaya residents.
itu jela modal ipong fag.mcm la orang beli smartphone semata mata sbb ig story..bhahahaha,[],"That's the capital of Ipong Fag.mcm la, people buy a smartphone as merely like IG Story..bhahahaha"
alhamdulillah. okay la tu.,[],Alhamdulillah. okay la tu.
orang selatan panggil bodoh nak mampos,[],southern people call stupid son to die
"hihi, tak apalah, dah lunch??",[],"Hihi, never mind, already lunch ??"
takkan krikk krikk.. emm.. emm..,[],not krikk krikk .. um .. um ..
tak faham. emm.,[],I do not understand. Emm.
lock akaun? utk elakkan apa?kalau lock akaun taknampak apa yg org tweet ke? melainkan org tu kita follow? nope i'm a bad boy.,[],Lock Akaun? for what is it? But people we follow? Nope I'm a bad boy.
tak normal tu kalau mcm tu..ish,[],not normal if it's mcm..ish
"ya, lebih kurang.",[],"Yes, more or less."
baiklah. ignore.,[],okay. Ignore.
astagfirullahalazim,[],Astagfirullahalazim
bertabahlah.,[],Turn it.
morning.waalaikumussalam wbt,[],MORNING.WAALAIKUMUSALAM WBT
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam,[],Assalamualaikum and good morning TwitterJaya residents all nature
mana ada.. telefon cap ayam je.. emm.,[],Where there is ... Chicken Cap Telephone Je ... um.
bhahahahha.. sabar anak muda.. sabar.,[],Bhahahahha .. Patience young people .. Patience.
"terasa aku.kah kah.dulu la, dulu. no whatsapp lain. no call lain.",[],I feel like me. No Whatsapp Other. no other call.
bhahahahhhahahh..,[],Bhahahahhhahahh ..
yup.mcm makin bangang sekarang. haha.manusia entah dari mana je dtg kt twitter ni sekarang.,[],Yup.mcm is getting more and more now. Haha. Humans who know where I dtg twitter now.
terima kasih.,[],Thank You.
benar,[],Correct
"hahahaha.kawasan tumpuan betul.emm, tau takpe.tipu betul.",[],hahahaha.
eee.. siap share gambar?haha..entah shave entah tidak hutan tu semua.,[],eee .. ready to share pictures? haha..how shave somehow not all forests.
tak bsuh la tu lepas membuang.. uwerkkk..,[],can't you let go of throwing away .. uwerkkk ..
hahahhhhahahha,[],hahahhhhahahha
"tak kt pasir gudang. hehe.. mmg org pasir gudang, lahir dan membesar kt situ. bbu kt mne tu?",[],"No KT Sand Warehouse. hehe .. mmg org sand warehouse, born and enlarged there. bbu kt mne?"
"alhamdulillah, ada life la jgak.mmg ddok ngn mak ayah pun.hehe",[],"Alhamdulillah, there is life la la."
minggu ni siang.. ni kerja hri pastu cuti hrithen minggu depan kerja hri cuti hri pastu tukar mlam la..takdenye.. hri kerja mood pubg off..,[],this week afternoon .. this work must be on leave Hrithen next week's work HRI leave Hri must be exchanged mlam la ... not ... Hri work mood off ...
"tak, kerja adalah. haha.",[],"No, work is. ha ha."
hahahahhaahahha,[],hahahahhaahahha
sama.,[],same.
hahaha.. aigoo kesitu pulak..,[],hahaha .. aigoo there is pulak ..
"berlumba lumba nk dpt dosa, berlumba lumba nk mkan daging saudara sendiri, bertaubatlah.",[],"Berlamba dolphins can be in sin, in the lant of the dolphins of the flesh of your own brothers, repent."
"amboi marah betul, tu la twitter ni dh tak mcm dulu.bosan.",[],"Amboi was really angry, I didn't go Twitter, I didn't get it first."
ok buat pastu post kt aku,[],ok for sure to post me
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam.marilah pergi kerja..,[],Assalamualaikum and good morning TwitterJaya residents all.
aah.. ayam hutan terbang agak lama.. haha,[],aah .. fowl flying for a long time .. haha
alang kan.,[],Alang right.
"hihi, senang kan, sampai ada kwan yg kata, pergi kerja ke nk pi tido?",[],"Hihi, happy right, until there is a word who said, going to work to Nk Pi Tido?"
"pkai slark mungkin boleh, tidehunter ke.",[],"Pkai Slark may be allowed, tidehunter to."
butoh.,[],Butoh.
"pastu kena snipe, jatuh mati. brang semua jatuh laut.",[],"You must be snipe, fall off. Brang all fell sea."
sama la. hahaha. nsib la g kerja pkai t-shirt ngn seluar sukan ja.,[],Same la. ha ha ha. NSIB la g PKAI T-shirts will be in joy.
pun jadi ea.,[],Even so EA.
aku ade yg dah lebih setahun..,[],I'm the one who has been more a year ..
"haha.. maybe la..aku diam ni lg la semua memasing diam, pdhal sebelum ni siap mnta no akaun bagai.. check punya check takde pun yg msuk. cakap kita pulak tak faham dorng. emm..",[],"Haha .. Maybe la ... I was silent again, everything was silent, even before this was ready for no ... checking it, checking the takde. We are capable of not understanding Dorng. emm .."
"aku diam je.. hahahah.. ramai hutang tapi tak reti nak bayar, ada di antara yg kuat agama.. ptot lg faham.. tp lagi babi rupanya.",[],"I was silent je .. hahahah .. crowded debt but not reti, son, there are among the strong religion .. PTot again understand .. but again pigs apparently."
pubg on,[],PUBG ON
kah kah kah.. sabar jim.. sabar.. btw weh bila nk kena bayar duit netflix ni.. bhahahahaha..,[],Are you patient ... Patience ... Patience ... btw weh if you have to pay for Netflix's money ... Bhahahahaha ..
ish,[],Ish
hahahh hahahah,[],hahahh hahahah
"sama, mcm bodoh.berjalan tu angkt sikit la kaki. ni seret.",[],"Same, MCM is stupid. Running a little bit of the foot. This is dragging."
jatuh hukum memfitnah pun ye jgak.,[],Falling in the law slandering too.
no squad?no problem,[],no squad? no problem
ngade sikit je. hihi..,[],Ngade a little je. hihi ..
squad tapi solo je. hahahaha,[],squad but solo je. ha ha ha ha
emm.. sorry,[],Emm .. sorry
"aip, jangan sampai sawan.aipp, aipp.",[],"Aip, don't let Sawan.Aipp, AIPP."
"aamiinn.nnt dh besar sikit berakal la bebudak tu. kalau berakal la.kalau tak. emm, tak tahulah.",[],"aamiinn.nnt dh big a little intelligent ladak tu. If you are intelligent, if you don't. Emm, don't know."
"tata, semoga berjumpa lagi.",[],"Tata, I hope you meet again."
"takleh panjang, putus. kesian. innalillahiwainnailaihirojiun.",[],"Takleh long, break up. troubled. INNALILLAHIWAINNAAHIHIROJIUN."
"pendek akal, begitu la.",[],"short reason, so la."
bumi ni sfera ke leper?,[],Earth Ni Sfera to Leper?
"kata nak tolong negara, tak dapat pun tak pe kot. mampu beli phone memahal apa semua, takkan still nak harap bantuankan.bantuan tu bg kt yg betul memerlukan lagi bagus.",[],"Said son help the country, it can't be not a city. able to buy phones to all over what, not still please help help. Assistance is bg who really requires more good."
"baik kak tan,baik,maaf",[],"well sis tan, fine, sorry"
"berkat drive kereta, dduk dalam kereta(dah la kereta takleh bwak lame, tetibe rosak). main lari. last skali prone, alhamdulillah ini hasilnya. mode squad tapi aku main solo.",[],"Thanks to the train drive, dduk on the train (dah la the train takleh bwak lame, tetibe rosak). Running. Last Skali Prone, thank God this is the result. Squad mode but I'm playing solo."
main solo je nep mmg survival gegila.. kah kah.,[],playing solo je nep mmg survival gegila .. right?
"baiklah, akan diusahakan.",[],"Alright, will be endeavored."
nak ig.,[],Son Ig.
taknak la.sje je tu.,[],Taknak la.sje je tu.
"benar, sbb tu foreigners yg bekerja di kuwait, dibayar gaji dalam usd.",[],"True, as follows Foreigners who work in Kuwait, are paid salaries in USD."
"takde pape, ehe.",[],"Takde Pape, ehe."
nonsense.. ape seyh tu dh betul.. kau ingt kiteorang johor ni mmc semua ayat ade ek kt belakang ke..,[],nonsense .. ape seyh tu dh right .. you want to kit a johor ni mmc all verses ade ek rear to ...
ore ga omae de! omae ga ore de! (we are!) mighty! mighty! froggy (hey!) double x!,[],Ore not Omae de! OMAE GA ORE D! (we are!) Mighty! Mighty! Froggy (Hey!) Double X!
tak pasti vaksin tu mcm mana. cuma yg tau vaksin tu di suntik utk mencegah beberapa jenis penyakit yg berisiko utk dijangkiti kalau tak suntik vaksin tu.,[],It is not certain which vaccine. Only who knows the vaccine is infected to prevent several types of diseases that are at risk for being infected if they do not inject the vaccine.
bagai bulan jatuh ke riba.,[],like the moon falls to usury.
"baiklah,trimas gozaimas.nak msuk buat kirija la ni.adios sodos.",[],"Alright, Trimas Gozaimas.Nak Msuk for Kirija la ni.adios sodos."
"hai, ade je ni. tapi jap lg hilang la sbb buat kerja.",[],"Hi, Ade Je Ni. But the number is lost, just for work."
bwahahahahaha... lain maciam..,[],Bwahahahahaha ... Another maciam ..
"alololo,kenapa ini??",[],"Alololo, why this ??"
"(nyanyi)yang penting kita happy~happy, happyyang penting kita happy~",[],"(singing) The important thing is we are happy ~ happy, happy, important we are happy ~"
tapi tu ah.. diri ini pun sekadar mendambakan persandingan yg biasa je. haha..,[],But tu ah ... this self is just craving the usual match. ha ha..
nsib belum kahwin.. pheww..,[],nsib not yet kahwin .. pheww ..
sure can.,[],Sure Can.
vaksin dan tau bumi berbentuk sfera.,[],Vaccines and TAU Earth in the form of SFERA.
"senang cerita kebanyakan company kt malaysia ni babi.nak bayar murah, tapi nak tenaga mahir yang kalau boleh sorang mampu buat kerja.",[],glad to tell the story of most companies kt malaysia ni pig.
"awal lg aku bangun hadap jem, balik pun lambat sampai rumah.maybe la lain. hahahaha",[],"In the beginning I woke up to the jem, back slowly until home. ha ha ha ha"
"aah, yela tu.pastu aku pulak dengan jahatnya berkata ""ko tau maksud sag ni apa? maksudnya saya adalah gay"" means budak lelaki yg pakai beg ni dia gay.",[],"aah, yela tu.pastu I am evil saying ""how come you know what sag is? I mean I'm gay"" means the slave of the boy who wears it, he is gay."
aku pun hri msuk pg.,[],I also said PG.
kikiki..bgus redha je ea.,[],kikiki..butus redha je ea.
tu yg redha je tu. kikiki.. tak on wc ea??,[],Tu Redha je tu. kikiki .. no on toilet ea ??
kikiki.. bertabahlah ye..,[],Kikiki .. Toward Ye ..
biasa lg lewat lg dorng ni aktif mcm anak jamilah dulu pg bru aktif gile.. haha.. geram.,[],"It's normal to pass, I will be active in the child, the child first pg Bru is active ... haha ​​.. furious."
normal la anak. meow.. memalam. la. bru aktif.. hahaha,[],normal la child. Meow .. gathering. la. Bru active .. hahaha
"sama.. bbnu jgak, tp takdela toksik mcm tu semua benda nk compare dengan malique. ingt malique dorng tu lejen sangat agaknya.",[],"the same ... you're not, but the toxic takdela mcm is all the objects nk compare with Malique. Ingt Malique Dorng tu lejen is very apparently."
"beracah la lu mat. nak kata kau ni fanatik malique la ni?pergi mampos dengan kau punye beracah tu.malique pun tak kenal siapa kau.jadi better tak payah bitter sgt jadi manusia. kau bukan hebat mana pun, nk shuhh kan org. meninggal pun nnt mnta tlg org lain jgak.",[],"Chirping la Lu Mat. Son, you say, you are Malique's fanatical? Going to you with a scratch with you. Malique doesn't know who you are. You're not great, nk shuhh org. Even died, not other people."
"bbnu mmg mcm ni, semua benda kononnya malique lg power.kau pun entah kenal ke tidak malique tu sebenarnya,atau sekadar follow trend je.",[],"Bbnu mmg mcm, all the things are said to be Malique LG Power. You know whether I don't know Malique, actually, or just follow trend je."
emm.. jgn la marah.,[],Emm .. don't be angry.
tak tau. bwahahaha.,[],do not know. Bwahahaha.
cite ape ni?,[],Cite is this?
"mungkin la.hahaha.lepas dr itu, bru dorng tak pelik dah kalo karok lagu tu.",[],maybe la
masalahnya the beatles ni pemes kot.dorng boleh blurr pulak tak tau lagu ape.,[],The problem is The Beatles This Pemes Kot.Dorng may blurr not know the song ape.
rokok bapak aku. bukan aku. bwahahaha,[],My father's cigarette. not me. Bwahahaha
"serius,hahaha..mse memula karok lagu tu geng yg lain blurr. dorng kata lagu ape siak ko karok tu.",[],"Seriously, hahaha..mse off the karok of the other song gang blurr. Dorng word ape siak song kook tu."
"ala, tercarut, sorry.",[],"Ala, shredded, sorry."
kenapa semua org kata perkataan aigoo tu perkataan korea?dah berzaman guna perkataan tu.korea pun tak minat fck lg ade la. lelagi kpop.hahaha,[],Why are all the words of Aigoo's words of words Korean? Lelagi kpop.hahaha
"hahaha, aigoo.ye tau awak ada.",[],"Hahaha, aigoo.ye knows you are there."
"haha, yela faktor malas dh nk tgok tv ke ape ke, hah boleh gitu? kikikiki.entah la banyak benda dh hilang minat.",[],"Haha, Yela's lazy factor dh nk tgok tv to ape to, hah may I? Kikikiki. I don't know many things DH lost interest."
"semua dah tak berapa minat, faktor usia mungkin. haha. kdg je tgok gitu,",[],"Everything is not much interest, the age factor might be. ha ha. kdg je tgok like that,"
"alhamdulillah, bgusla, klaw kite biase sesat entah ke mana mana. hahaha.belum ngntuk, tak main game, dah tak minat tgok bola.",[],"Alhamdulillah, Bgusla, Klaw Kite Biase misguided anywhere. Hahaha. Not yet, don't play games, it's not interested in the ball."
"semoga jumpa mood tido tu.kalau tak, burung hantu la.",[],"I hope you meet the mood tido tu. If not, the owl."
"ooo,begitu,g la cuci muka apa semua pastu dah boleh siap utk tido.huhu.",[],"Ooo, I see, I don't wash your face, all of you can be ready for Tido.huhu."
amboi tak tido lg ke.,[],Amboi doesn't tido again to.
amboi marah ke tu.,[],Amboi was angry at that.
"alololo, ingt comel ah tu. yela comel.",[],"Alololo, Ingt comel ah. Yela Comel."
haha. awak.adehhh.,[],ha ha. crew.adehhh.
aigoo.. malu pulak.,[],Aigoo .. embarrassed.
habis tu hutang apakah??,[],what is the debt?
"aku block dah si bodoh tu. suka sgt sebar fitnah, bebaru ni konon ade video neelofa tengah high.. biadap gila jadi manusia",[],"I was blocking the stupid. likes to spread slander, bebaru is said to be ade video neelofa is high .. biadap crazy to be a human"
siapa yg suka spill the tea tu ke?,[],who likes the spill the tea to?
emm.. yela. diam,[],Emm .. Yela. silent
yeke.. berapa kah??,[],yeke .. how much ??
huhuhu,[],Hu Hu Hu
"kepada sesiapa yang rasa diri saya mempunyai hutang dengan anda,boleh dm saya ya.takut terlepas pandang atau terlupa.",[],"To anyone who feels that I have a debt with you, may you be my dm."
"barang ""rare"" buat masa sekarang bagi kawasan pasir gudang dan yang sama kawasan dengannya.",[],"""Rare"" goods for the present for the Sand Warehouse area and the same area with it."
haha.. bertabahlah.sbb ko still on job kan. lg dh lewat mcm ni.,[],Haha .. Toward. again through this MCM.
woi boleh keluar tak tu.hahaha,[],woi may come out or not. hahaha
tungla tido umah bf,[],Tungla Tido Umah Bf
ish,[],Ish
emm.. yela.. jauh la.. jauh.. hihihi,[],umm .. yela .. far la .. far .. hihihi
dekat jgak.. hahaha..,[],near .. hahaha ..
tapi kalau nk tolak. berapa? kena harga aku amik.,[],But if you refuse. how many? I got the price of me amik.
aku dah ade ni paq. hahaha.. mmg saiz aku.,[],I'm already ade Paq. hahaha .. mmg saiz me.
